gene_id	log2FC	pvalue
ENSG00000155189	-2.203151198	2.73E-31
ENSG00000179136	-2.203583846	1.21E-20
ENSG00000135298	-2.204629588	3.18E-22
ENSG00000107771	-2.204655497	1.99E-34
ENSG00000112685	-2.205804964	1.25E-41
ENSG00000258057	-2.213272763	0.000519972
ENSG00000174705	-2.21363	4.48E-24
ENSG00000139173	-2.214551206	5.71E-23
ENSG00000228065	-2.215560165	1.75E-13
ENSG00000119979	-2.215997097	1.55E-22
ENSG00000064692	-2.216571564	6.59E-09
ENSG00000136878	-2.216577857	2.58E-15
ENSG00000008513	-2.219172547	8.12E-27
ENSG00000071051	-2.221702706	2.47E-35
ENSG00000115137	-2.223100697	3.92E-17
ENSG00000105928	-2.224770622	1.28E-22
ENSG00000111962	-2.226105872	3.89E-22
ENSG00000198087	-2.227331105	7.72E-24
ENSG00000076685	-2.230596118	9.74E-35
ENSG00000164323	-2.236815039	2.96E-14
ENSG00000229401	-2.237122703	0.00072597
ENSG00000172296	-2.239263873	5.29E-22
ENSG00000103876	-2.244072095	6.04E-12
ENSG00000184384	-2.247336442	1.15E-27
ENSG00000108176	-2.248559972	0.000227807
ENSG00000065882	-2.252989165	1.70E-42
ENSG00000138376	-2.253325048	4.05E-24
ENSG00000237527	-2.255070448	2.55E-13
ENSG00000263004	-2.255257027	6.56E-07
ENSG00000054690	-2.263328901	1.89E-05
ENSG00000070159	-2.264638197	1.01E-27
ENSG00000249776	-2.268199239	6.62E-08
ENSG00000159792	-2.268907845	9.98E-14
ENSG00000178974	-2.276401872	3.68E-27
ENSG00000119397	-2.278976405	1.35E-31
ENSG00000165516	-2.283015562	5.40E-19
ENSG00000259546	-2.289309641	7.93E-07
ENSG00000124098	-2.289530433	9.86E-10
ENSG00000118564	-2.289556949	2.92E-43
ENSG00000124143	-2.290198907	1.21E-08
ENSG00000108187	-2.290468723	1.10E-06
ENSG00000134278	-2.292302232	8.63E-31
ENSG00000251003	-2.292381295	4.68E-06
ENSG00000154767	-2.293258581	2.86E-29
ENSG00000115365	-2.293702677	2.27E-35
ENSG00000005700	-2.295084605	6.79E-36
ENSG00000260007	-2.304638923	9.12E-17
ENSG00000162520	-2.305327002	1.37E-22
ENSG00000163029	-2.308363519	1.21E-39
ENSG00000035499	-2.308674999	2.74E-36
ENSG00000135622	-2.309648226	1.28E-13
ENSG00000163788	-2.309856778	3.18E-06
ENSG00000127995	-2.312173744	5.82E-20
ENSG00000145623	-2.312536354	1.77E-32
ENSG00000257261	-2.312678931	2.55E-23
ENSG00000204442	-2.313416661	0.000231377
ENSG00000084710	-2.316492187	1.34E-13
ENSG00000236242	-2.316629145	0.000622413
ENSG00000115112	-2.324011254	0.001978755
ENSG00000226752	-2.326515117	2.43E-20
ENSG00000159267	-2.331059527	4.66E-23
ENSG00000131171	-2.334707864	1.47E-13
ENSG00000240875	-2.336344571	8.17E-09
ENSG00000157111	-2.338063255	2.84E-06
ENSG00000162341	-2.341214735	9.13E-12
ENSG00000135749	-2.34146285	2.27E-34
ENSG00000104412	-2.342218573	3.27E-29
ENSG00000182871	-2.343361368	1.80E-13
ENSG00000183723	-2.346477758	2.32E-32
ENSG00000172348	-2.347784476	1.65E-16
ENSG00000155846	-2.348220386	6.67E-06
ENSG00000179873	-2.348665716	4.24E-08
ENSG00000160216	-2.351904235	8.85E-36
ENSG00000198690	-2.352882584	1.97E-22
ENSG00000143816	-2.35638008	1.96E-05
ENSG00000226965	-2.359505601	6.96E-06
ENSG00000144891	-2.360988941	5.88E-26
ENSG00000233359	-2.361316666	1.67E-12
ENSG00000106460	-2.361356411	7.95E-15
ENSG00000251257	-2.362530085	1.26E-06
ENSG00000151240	-2.3655927	2.16E-45
ENSG00000261801	-2.366557546	5.92E-12
ENSG00000146540	-2.368315774	2.60E-39
ENSG00000114021	-2.373028392	1.74E-16
ENSG00000261824	-2.373051035	3.80E-18
ENSG00000248693	-2.375331123	1.85E-06
ENSG00000139618	-2.376637196	1.81E-32
ENSG00000100307	-2.381995214	0.001483191
ENSG00000160207	-2.383186505	1.33E-15
ENSG00000072840	-2.384591924	1.31E-27
ENSG00000031081	-2.387413571	5.39E-22
ENSG00000106688	-2.389022577	8.81E-10
ENSG00000172915	-2.393251442	7.33E-25
ENSG00000125246	-2.394100889	3.17E-14
ENSG00000196865	-2.395523614	1.47E-24
ENSG00000187772	-2.399654741	4.19E-10
ENSG00000049239	-2.399800987	3.05E-17
ENSG00000139746	-2.403250246	2.17E-29
ENSG00000114812	-2.4040593	8.15E-18
ENSG00000117016	-2.404721407	9.41E-08
ENSG00000197208	-2.405050207	2.47E-21
ENSG00000151690	-2.40565684	9.07E-29
ENSG00000144681	-2.416196323	9.59E-23
ENSG00000106605	-2.419390645	4.38E-26
ENSG00000151353	-2.426011135	4.35E-17
ENSG00000103479	-2.429143166	3.96E-35
ENSG00000251136	-2.437575248	1.14E-19
ENSG00000185361	-2.441479574	8.65E-09
ENSG00000152402	-2.441629676	2.49E-13
ENSG00000245275	-2.441671132	3.58E-11
ENSG00000196177	-2.445317987	9.01E-14
ENSG00000113048	-2.455796658	7.16E-48
ENSG00000147316	-2.466702039	2.41E-23
ENSG00000148925	-2.470894138	1.06E-45
ENSG00000188191	-2.471327673	1.27E-12
ENSG00000114450	-2.482302847	7.83E-37
ENSG00000171084	-2.483514883	6.69E-10
ENSG00000271605	-2.483819396	1.09E-05
ENSG00000116984	-2.484324658	5.19E-47
ENSG00000136002	-2.492483664	2.23E-13
ENSG00000150760	-2.493543455	1.14E-40
ENSG00000107104	-2.499457784	6.55E-25
ENSG00000111052	-2.499849356	2.53E-07
ENSG00000152944	-2.504259041	5.10E-17
ENSG00000186522	-2.506605267	1.20E-37
ENSG00000118762	-2.518640053	2.92E-55
ENSG00000139737	-2.52053321	9.52E-15
ENSG00000138246	-2.523257828	1.10E-46
ENSG00000263331	-2.52572423	0.002170883
ENSG00000110080	-2.52866514	1.76E-21
ENSG00000165475	-2.531275527	4.85E-14
ENSG00000250320	-2.534774627	5.02E-08
ENSG00000157985	-2.537607223	8.93E-39
ENSG00000184611	-2.540473718	2.44E-25
ENSG00000275538	-2.541061149	3.47E-13
ENSG00000104325	-2.550787187	1.41E-28
ENSG00000130635	-2.55803342	3.91E-35
ENSG00000163009	-2.562944049	6.18E-30
ENSG00000004864	-2.570625876	8.59E-45
ENSG00000035403	-2.570852807	4.18E-60
ENSG00000166402	-2.571919822	3.97E-15
ENSG00000099968	-2.578944407	9.36E-48
ENSG00000158863	-2.587421584	4.04E-11
ENSG00000174306	-2.590197905	1.48E-65
ENSG00000085276	-2.591155466	5.01E-39
ENSG00000092871	-2.592455111	2.39E-09
ENSG00000165983	-2.593651471	1.22E-24
ENSG00000187510	-2.593656097	5.30E-12
ENSG00000139344	-2.595096001	9.36E-09
ENSG00000146555	-2.605644211	5.03E-46
ENSG00000138798	-2.607703646	4.67E-12
ENSG00000139597	-2.610278751	3.87E-05
ENSG00000278989	-2.614505007	6.74E-05
ENSG00000075240	-2.619840676	3.73E-10
ENSG00000184602	-2.619963926	8.42E-09
ENSG00000158483	-2.620160113	6.64E-21
ENSG00000136010	-2.628166705	3.25E-10
ENSG00000115415	-2.628720295	1.46E-24
ENSG00000170961	-2.629253865	3.59E-05
ENSG00000267313	-2.629419326	2.25E-10
ENSG00000275119	-2.629793281	4.19E-06
ENSG00000279602	-2.635950656	4.59E-07
ENSG00000063761	-2.637228894	9.06E-16
ENSG00000223756	-2.643277348	3.95E-27
ENSG00000112902	-2.643713545	6.45E-28
ENSG00000135845	-2.64378729	0.000520328
ENSG00000200972	-2.647231444	3.31E-07
ENSG00000226453	-2.647957053	1.96E-05
ENSG00000244701	-2.662178596	0.000456302
ENSG00000163754	-2.673169456	1.35E-32
ENSG00000068024	-2.682888836	1.01E-29
ENSG00000136542	-2.686644857	7.14E-10
ENSG00000197506	-2.688520988	4.85E-08
ENSG00000176438	-2.699354364	1.87E-30
ENSG00000136205	-2.70058462	1.14E-23
ENSG00000144504	-2.710250451	6.93E-19
ENSG00000124299	-2.719083818	1.67E-35
ENSG00000233117	-2.726138518	0.001049174
ENSG00000164938	-2.729522858	6.54E-15
ENSG00000261428	-2.730742325	1.24E-07
ENSG00000259275	-2.747601844	2.82E-19
ENSG00000188060	-2.753653803	0.001179029
ENSG00000259479	-2.753826391	3.22E-22
ENSG00000052841	-2.760687297	1.11E-42
ENSG00000119408	-2.762624794	3.96E-58
ENSG00000096872	-2.768551999	4.95E-48
ENSG00000182150	-2.768994994	8.39E-41
ENSG00000237819	-2.771920738	0.000202956
ENSG00000109265	-2.775479038	3.79E-25
ENSG00000115252	-2.778993572	1.01E-13
ENSG00000145287	-2.784027397	4.53E-81
ENSG00000101452	-2.784989419	1.80E-48
ENSG00000235358	-2.787830827	1.14E-09
ENSG00000186088	-2.792705417	1.24E-06
ENSG00000048649	-2.807896387	6.22E-34
ENSG00000148057	-2.810831289	0.002271958
ENSG00000023697	-2.811328216	1.22E-56
ENSG00000106571	-2.823877251	2.47E-60
ENSG00000255227	-2.826967604	2.87E-06
ENSG00000144935	-2.836639188	5.76E-40
ENSG00000183762	-2.83958211	3.90E-13
ENSG00000099256	-2.842157174	1.81E-20
ENSG00000057704	-2.847589712	1.28E-10
ENSG00000124191	-2.865187875	3.39E-21
ENSG00000173295	-2.870262503	1.43E-16
ENSG00000185630	-2.888894571	5.99E-35
ENSG00000244026	-2.889186416	6.08E-29
ENSG00000250583	-2.889663079	0.002202905
ENSG00000153815	-2.890012369	1.35E-38
ENSG00000140263	-2.895200134	7.38E-42
ENSG00000214357	-2.899438978	2.54E-19
ENSG00000278931	-2.902422994	9.76E-13
ENSG00000261008	-2.915949246	7.99E-55
ENSG00000182118	-2.91637102	3.29E-23
ENSG00000198846	-2.929033227	1.67E-30
ENSG00000154237	-2.930303626	3.12E-19
ENSG00000169084	-2.93397764	3.41E-56
ENSG00000125538	-2.935013243	0.000651079
ENSG00000233608	-2.935983785	2.92E-26
ENSG00000270533	-2.94825684	2.04E-18
ENSG00000197934	-2.960556479	4.01E-08
ENSG00000196456	-2.963529537	9.19E-13
ENSG00000087116	-2.972056627	2.15E-33
ENSG00000150722	-2.975497565	1.13E-14
ENSG00000226506	-2.988145503	0.000122427
ENSG00000104427	-2.990563247	2.34E-41
ENSG00000234264	-3.020238112	4.41E-07
ENSG00000171045	-3.041887344	1.32E-16
ENSG00000091490	-3.045717856	2.79E-31
ENSG00000127663	-3.058910042	1.74E-49
ENSG00000117013	-3.060714169	0.001369707
ENSG00000166750	-3.065470837	1.55E-16
ENSG00000117600	-3.067244096	3.61E-05
ENSG00000143643	-3.081189724	1.29E-35
ENSG00000278099	-3.081371603	9.70E-11
ENSG00000130147	-3.086789353	2.87E-65
ENSG00000119772	-3.102613538	4.16E-35
ENSG00000165495	-3.110057274	3.81E-07
ENSG00000166387	-3.110167702	3.76E-11
ENSG00000163412	-3.11634809	1.17E-33
ENSG00000109686	-3.125071041	1.96E-67
ENSG00000154654	-3.130709803	3.89E-36
ENSG00000184898	-3.137135105	3.35E-11
ENSG00000111186	-3.146629214	1.65E-51
ENSG00000246523	-3.152410103	3.61E-09
ENSG00000225762	-3.154423521	1.77E-09
ENSG00000144481	-3.156970536	8.88E-07
ENSG00000160172	-3.161569793	1.94E-15
ENSG00000125089	-3.164142415	9.43E-11
ENSG00000149089	-3.164933391	4.18E-17
ENSG00000250103	-3.172977534	6.11E-05
ENSG00000106034	-3.184572586	2.39E-40
ENSG00000124160	-3.18765734	4.05E-34
ENSG00000262728	-3.197131044	5.67E-10
ENSG00000108960	-3.207581912	4.18E-45
ENSG00000165675	-3.214672478	5.19E-35
ENSG00000227486	-3.221212664	2.46E-19
ENSG00000134030	-3.224319016	8.23E-43
ENSG00000237877	-3.227796086	8.90E-05
ENSG00000162688	-3.241744583	3.40E-12
ENSG00000048052	-3.242128593	3.88E-12
ENSG00000110931	-3.251925521	2.52E-43
ENSG00000231638	-3.252290942	0.000224311
ENSG00000112299	-3.264183472	4.20E-07
ENSG00000224294	-3.264422155	1.89E-11
ENSG00000136193	-3.278610923	6.49E-107
ENSG00000125821	-3.289653494	5.08E-55
ENSG00000170381	-3.309785504	3.13E-43
ENSG00000165185	-3.309805917	2.02E-36
ENSG00000172340	-3.32139387	1.03E-96
ENSG00000157869	-3.333979738	8.13E-75
ENSG00000114200	-3.344585153	1.61E-07
ENSG00000232160	-3.344741021	7.13E-11
ENSG00000169925	-3.352078323	5.56E-45
ENSG00000102921	-3.381455259	1.43E-70
ENSG00000152767	-3.395075068	6.66E-68
ENSG00000198155	-3.396804802	2.26E-06
ENSG00000102181	-3.406637898	5.70E-53
ENSG00000226203	-3.408750631	5.84E-09
ENSG00000144642	-3.415988663	1.04E-42
ENSG00000146729	-3.420021359	6.57E-42
ENSG00000138395	-3.436407021	7.02E-09
ENSG00000131080	-3.440687846	9.36E-30
ENSG00000146648	-3.447379387	3.84E-82
ENSG00000118507	-3.449738495	9.96E-55
ENSG00000068383	-3.455229408	5.21E-63
ENSG00000225243	-3.458098372	2.40E-05
ENSG00000137944	-3.47265881	2.90E-50
ENSG00000104714	-3.476938726	1.94E-40
ENSG00000104177	-3.480165656	4.62E-35
ENSG00000168575	-3.50408223	1.57E-52
ENSG00000089057	-3.514567989	1.03E-105
ENSG00000197467	-3.518081932	7.00E-29
ENSG00000229262	-3.544104637	2.95E-09
ENSG00000132970	-3.562275375	2.16E-45
ENSG00000265507	-3.563837529	5.14E-05
ENSG00000172379	-3.575965206	4.75E-38
ENSG00000160293	-3.576011439	2.36E-71
ENSG00000002822	-3.592412231	1.16E-67
ENSG00000138738	-3.594760217	4.15E-70
ENSG00000148484	-3.597620595	2.94E-85
ENSG00000070540	-3.622846906	3.43E-38
ENSG00000165424	-3.643806667	4.28E-48
ENSG00000226053	-3.648936704	6.59E-32
ENSG00000106526	-3.650355037	9.30E-25
ENSG00000120899	-3.678376391	2.62E-21
ENSG00000133627	-3.680213601	6.94E-62
ENSG00000277152	-3.683695562	3.77E-07
ENSG00000225933	-3.686835822	0.000286666
ENSG00000179476	-3.698456274	2.95E-16
ENSG00000259343	-3.722659015	3.47E-12
ENSG00000254300	-3.724719963	6.31E-07
ENSG00000196372	-3.726567329	5.79E-14
ENSG00000056277	-3.730051138	6.53E-31
ENSG00000245937	-3.737535737	1.02E-30
ENSG00000175711	-3.745991787	9.88E-32
ENSG00000141556	-3.764528317	1.23E-74
ENSG00000280071	-3.778924942	3.87E-08
ENSG00000227051	-3.782525327	1.14E-50
ENSG00000227755	-3.790103888	0.000908585
ENSG00000151702	-3.803265449	1.31E-84
ENSG00000134152	-3.804244716	6.63E-66
ENSG00000249306	-3.81210754	2.17E-38
ENSG00000229715	-3.813754019	9.94E-22
ENSG00000156273	-3.846551231	3.58E-70
ENSG00000255679	-3.84711213	0.00012366
ENSG00000173950	-3.856031817	4.25E-50
ENSG00000222724	-3.872928898	7.68E-08
ENSG00000168461	-3.875611229	1.88E-38
ENSG00000172965	-3.907171669	9.81E-110
ENSG00000078018	-3.932944554	2.43E-29
ENSG00000102796	-3.936077994	2.21E-08
ENSG00000273338	-3.938207909	4.85E-05
ENSG00000132334	-3.970490305	9.33E-51
ENSG00000108474	-3.974397269	9.66E-67
ENSG00000258297	-3.980449546	1.03E-20
ENSG00000109501	-3.993589916	2.11E-44
ENSG00000072134	-4.005844746	2.92E-69
ENSG00000123213	-4.008865282	1.43E-96
ENSG00000236347	-4.011816808	0.000275527
ENSG00000038002	-4.022374544	3.02E-16
ENSG00000150510	-4.039383501	2.89E-14
ENSG00000069424	-4.079861449	2.93E-34
ENSG00000184640	-4.1203463	5.06E-163
ENSG00000132394	-4.134441953	8.74E-78
ENSG00000011523	-4.153423683	1.78E-41
ENSG00000112234	-4.189273945	2.38E-73
ENSG00000137274	-4.208439955	3.04E-16
ENSG00000149571	-4.229011206	1.01E-112
ENSG00000136732	-4.247929026	6.65E-50
ENSG00000133216	-4.26361642	1.74E-80
ENSG00000179242	-4.311087043	2.12E-73
ENSG00000074047	-4.559846728	2.53E-118
ENSG00000235385	-4.615806444	7.39E-09
ENSG00000273727	-4.61677349	0.000293882
ENSG00000227308	-4.696272272	1.68E-45
ENSG00000201699	-4.76936134	0.000181105
ENSG00000275291	-4.770148431	0.000187477
ENSG00000130638	-4.869233979	1.57E-152
ENSG00000274428	-4.94740772	2.63E-06
ENSG00000249279	-4.9657711	2.16E-47
ENSG00000248243	-4.991617805	0.001743891
ENSG00000133315	-5.024885893	9.27E-62
ENSG00000188747	-5.309880179	0.000985715
ENSG00000178764	-5.449168483	1.35E-101
ENSG00000119771	-5.510043874	9.52E-157
ENSG00000130021	-6.079440636	1.55E-106
ENSG00000254267	-6.593993826	1.49E-05
ENSG00000000003	0.1	1
ENSG00000000005	0.1	1
ENSG00000000419	0.1	1
ENSG00000000457	0.1	1
ENSG00000000460	0.1	1
ENSG00000000938	0.1	1
ENSG00000000971	0.1	1
ENSG00000001036	0.1	1
ENSG00000001084	0.1	1
ENSG00000001460	0.1	1
ENSG00000001461	0.1	1
ENSG00000001497	0.1	1
ENSG00000001561	0.1	1
ENSG00000001617	0.1	1
ENSG00000001626	0.1	1
ENSG00000001629	0.1	1
ENSG00000001630	0.1	1
ENSG00000001631	0.1	1
ENSG00000002016	0.1	1
ENSG00000002330	0.1	1
ENSG00000002549	0.1	1
ENSG00000002586	0.1	1
ENSG00000002587	0.1	1
ENSG00000002726	0.1	1
ENSG00000002745	0.1	1
ENSG00000002834	0.1	1
ENSG00000002919	0.1	1
ENSG00000002933	0.1	1
ENSG00000003056	0.1	1
ENSG00000003096	0.1	1
ENSG00000003137	0.1	1
ENSG00000003147	0.1	1
ENSG00000003249	0.1	1
ENSG00000003393	0.1	1
ENSG00000003400	0.1	1
ENSG00000003402	0.1	1
ENSG00000003509	0.1	1
ENSG00000003756	0.1	1
ENSG00000003987	0.1	1
ENSG00000004059	0.1	1
ENSG00000004139	0.1	1
ENSG00000004142	0.1	1
ENSG00000004399	0.1	1
ENSG00000004455	0.1	1
ENSG00000004468	0.1	1
ENSG00000004487	0.1	1
ENSG00000004534	0.1	1
ENSG00000004700	0.1	1
ENSG00000004766	0.1	1
ENSG00000004776	0.1	1
ENSG00000004777	0.1	1
ENSG00000004779	0.1	1
ENSG00000004799	0.1	1
ENSG00000004809	0.1	1
ENSG00000004838	0.1	1
ENSG00000004846	0.1	1
ENSG00000004848	0.1	1
ENSG00000004866	0.1	1
ENSG00000004897	0.1	1
ENSG00000004939	0.1	1
ENSG00000004948	0.1	1
ENSG00000004961	0.1	1
ENSG00000004975	0.1	1
ENSG00000005001	0.1	1
ENSG00000005007	0.1	1
ENSG00000005020	0.1	1
ENSG00000005022	0.1	1
ENSG00000005059	0.1	1
ENSG00000005073	0.1	1
ENSG00000005075	0.1	1
ENSG00000005100	0.1	1
ENSG00000005102	0.1	1
ENSG00000005108	0.1	1
ENSG00000005175	0.1	1
ENSG00000005187	0.1	1
ENSG00000005189	0.1	1
ENSG00000005194	0.1	1
ENSG00000005206	0.1	1
ENSG00000005238	0.1	1
ENSG00000005249	0.1	1
ENSG00000005302	0.1	1
ENSG00000005339	0.1	1
ENSG00000005379	0.1	1
ENSG00000005381	0.1	1
ENSG00000005421	0.1	1
ENSG00000005448	0.1	1
ENSG00000005469	0.1	1
ENSG00000005471	0.1	1
ENSG00000005483	0.1	1
ENSG00000005486	0.1	1
ENSG00000005513	0.1	1
ENSG00000005801	0.1	1
ENSG00000005810	0.1	1
ENSG00000005812	0.1	1
ENSG00000005844	0.1	1
ENSG00000005882	0.1	1
ENSG00000005884	0.1	1
ENSG00000005889	0.1	1
ENSG00000005893	0.1	1
ENSG00000005961	0.1	1
ENSG00000005981	0.1	1
ENSG00000006007	0.1	1
ENSG00000006015	0.1	1
ENSG00000006016	0.1	1
ENSG00000006025	0.1	1
ENSG00000006042	0.1	1
ENSG00000006047	0.1	1
ENSG00000006059	0.1	1
ENSG00000006071	0.1	1
ENSG00000006116	0.1	1
ENSG00000006125	0.1	1
ENSG00000006128	0.1	1
ENSG00000006194	0.1	1
ENSG00000006210	0.1	1
ENSG00000006282	0.1	1
ENSG00000006327	0.1	1
ENSG00000006377	0.1	1
ENSG00000006432	0.1	1
ENSG00000006451	0.1	1
ENSG00000006468	0.1	1
ENSG00000006530	0.1	1
ENSG00000006534	0.1	1
ENSG00000006555	0.1	1
ENSG00000006576	0.1	1
ENSG00000006606	0.1	1
ENSG00000006607	0.1	1
ENSG00000006611	0.1	1
ENSG00000006625	0.1	1
ENSG00000006634	0.1	1
ENSG00000006638	0.1	1
ENSG00000006652	0.1	1
ENSG00000006659	0.1	1
ENSG00000006695	0.1	1
ENSG00000006712	0.1	1
ENSG00000006715	0.1	1
ENSG00000006740	0.1	1
ENSG00000006744	0.1	1
ENSG00000006747	0.1	1
ENSG00000006757	0.1	1
ENSG00000006788	0.1	1
ENSG00000006831	0.1	1
ENSG00000007001	0.1	1
ENSG00000007038	0.1	1
ENSG00000007047	0.1	1
ENSG00000007062	0.1	1
ENSG00000007080	0.1	1
ENSG00000007129	0.1	1
ENSG00000007168	0.1	1
ENSG00000007171	0.1	1
ENSG00000007174	0.1	1
ENSG00000007202	0.1	1
ENSG00000007216	0.1	1
ENSG00000007237	0.1	1
ENSG00000007255	0.1	1
ENSG00000007264	0.1	1
ENSG00000007306	0.1	1
ENSG00000007312	0.1	1
ENSG00000007314	0.1	1
ENSG00000007341	0.1	1
ENSG00000007350	0.1	1
ENSG00000007372	0.1	1
ENSG00000007376	0.1	1
ENSG00000007392	0.1	1
ENSG00000007402	0.1	1
ENSG00000007516	0.1	1
ENSG00000007520	0.1	1
ENSG00000007541	0.1	1
ENSG00000007545	0.1	1
ENSG00000007866	0.1	1
ENSG00000007908	0.1	1
ENSG00000007923	0.1	1
ENSG00000007933	0.1	1
ENSG00000007944	0.1	1
ENSG00000007952	0.1	1
ENSG00000007968	0.1	1
ENSG00000008018	0.1	1
ENSG00000008056	0.1	1
ENSG00000008086	0.1	1
ENSG00000008118	0.1	1
ENSG00000008128	0.1	1
ENSG00000008130	0.1	1
ENSG00000008196	0.1	1
ENSG00000008197	0.1	1
ENSG00000008226	0.1	1
ENSG00000008256	0.1	1
ENSG00000008277	0.1	1
ENSG00000008283	0.1	1
ENSG00000008294	0.1	1
ENSG00000008300	0.1	1
ENSG00000008311	0.1	1
ENSG00000008323	0.1	1
ENSG00000008324	0.1	1
ENSG00000008382	0.1	1
ENSG00000008394	0.1	1
ENSG00000008405	0.1	1
ENSG00000008438	0.1	1
ENSG00000008516	0.1	1
ENSG00000008517	0.1	1
ENSG00000008735	0.1	1
ENSG00000008838	0.1	1
ENSG00000008853	0.1	1
ENSG00000008869	0.1	1
ENSG00000009307	0.1	1
ENSG00000009335	0.1	1
ENSG00000009413	0.1	1
ENSG00000009694	0.1	1
ENSG00000009709	0.1	1
ENSG00000009724	0.1	1
ENSG00000009765	0.1	1
ENSG00000009790	0.1	1
ENSG00000009830	0.1	1
ENSG00000009844	0.1	1
ENSG00000009950	0.1	1
ENSG00000009954	0.1	1
ENSG00000010017	0.1	1
ENSG00000010030	0.1	1
ENSG00000010072	0.1	1
ENSG00000010219	0.1	1
ENSG00000010244	0.1	1
ENSG00000010256	0.1	1
ENSG00000010270	0.1	1
ENSG00000010278	0.1	1
ENSG00000010282	0.1	1
ENSG00000010292	0.1	1
ENSG00000010295	0.1	1
ENSG00000010310	0.1	1
ENSG00000010318	0.1	1
ENSG00000010319	0.1	1
ENSG00000010322	0.1	1
ENSG00000010327	0.1	1
ENSG00000010361	0.1	1
ENSG00000010379	0.1	1
ENSG00000010404	0.1	1
ENSG00000010539	0.1	1
ENSG00000010610	0.1	1
ENSG00000010671	0.1	1
ENSG00000010704	0.1	1
ENSG00000010810	0.1	1
ENSG00000010818	0.1	1
ENSG00000010932	0.1	1
ENSG00000011007	0.1	1
ENSG00000011009	0.1	1
ENSG00000011021	0.1	1
ENSG00000011052	0.1	1
ENSG00000011083	0.1	1
ENSG00000011114	0.1	1
ENSG00000011143	0.1	1
ENSG00000011201	0.1	1
ENSG00000011243	0.1	1
ENSG00000011258	0.1	1
ENSG00000011260	0.1	1
ENSG00000011275	0.1	1
ENSG00000011295	0.1	1
ENSG00000011304	0.1	1
ENSG00000011332	0.1	1
ENSG00000011347	0.1	1
ENSG00000011376	0.1	1
ENSG00000011405	0.1	1
ENSG00000011422	0.1	1
ENSG00000011426	0.1	1
ENSG00000011451	0.1	1
ENSG00000011465	0.1	1
ENSG00000011478	0.1	1
ENSG00000011485	0.1	1
ENSG00000011566	0.1	1
ENSG00000011590	0.1	1
ENSG00000011600	0.1	1
ENSG00000011677	0.1	1
ENSG00000012048	0.1	1
ENSG00000012061	0.1	1
ENSG00000012124	0.1	1
ENSG00000012171	0.1	1
ENSG00000012211	0.1	1
ENSG00000012223	0.1	1
ENSG00000012504	0.1	1
ENSG00000012779	0.1	1
ENSG00000012817	0.1	1
ENSG00000012822	0.1	1
ENSG00000012963	0.1	1
ENSG00000012983	0.1	1
ENSG00000013016	0.1	1
ENSG00000013275	0.1	1
ENSG00000013288	0.1	1
ENSG00000013293	0.1	1
ENSG00000013297	0.1	1
ENSG00000013306	0.1	1
ENSG00000013364	0.1	1
ENSG00000013374	0.1	1
ENSG00000013375	0.1	1
ENSG00000013392	0.1	1
ENSG00000013561	0.1	1
ENSG00000013563	0.1	1
ENSG00000013573	0.1	1
ENSG00000013588	0.1	1
ENSG00000013725	0.1	1
ENSG00000013810	0.1	1
ENSG00000014123	0.1	1
ENSG00000014138	0.1	1
ENSG00000014164	0.1	1
ENSG00000014216	0.1	1
ENSG00000014257	0.1	1
ENSG00000014641	0.1	1
ENSG00000014919	0.1	1
ENSG00000015153	0.1	1
ENSG00000015171	0.1	1
ENSG00000015285	0.1	1
ENSG00000015413	0.1	1
ENSG00000015479	0.1	1
ENSG00000015520	0.1	1
ENSG00000015532	0.1	1
ENSG00000015568	0.1	1
ENSG00000015592	0.1	1
ENSG00000015676	0.1	1
ENSG00000016391	0.1	1
ENSG00000016402	0.1	1
ENSG00000016490	0.1	1
ENSG00000016602	0.1	1
ENSG00000016864	0.1	1
ENSG00000017427	0.1	1
ENSG00000017483	0.1	1
ENSG00000017797	0.1	1
ENSG00000018236	0.1	1
ENSG00000018280	0.1	1
ENSG00000018408	0.1	1
ENSG00000018510	0.1	1
ENSG00000018610	0.1	1
ENSG00000018625	0.1	1
ENSG00000018699	0.1	1
ENSG00000018869	0.1	1
ENSG00000019102	0.1	1
ENSG00000019144	0.1	1
ENSG00000019169	0.1	1
ENSG00000019186	0.1	1
ENSG00000019505	0.1	1
ENSG00000019549	0.1	1
ENSG00000019582	0.1	1
ENSG00000019991	0.1	1
ENSG00000019995	0.1	1
ENSG00000020129	0.1	1
ENSG00000020181	0.1	1
ENSG00000020426	0.1	1
ENSG00000020577	0.1	1
ENSG00000020633	0.1	1
ENSG00000021300	0.1	1
ENSG00000021461	0.1	1
ENSG00000021574	0.1	1
