gene_id	log2FC	pvalue
ENSG00000128604	0.1	1
ENSG00000128607	0.1	1
ENSG00000128609	0.1	1
ENSG00000128610	0.1	1
ENSG00000128617	0.1	1
ENSG00000128626	0.1	1
ENSG00000128641	0.1	1
ENSG00000128645	0.1	1
ENSG00000128652	0.1	1
ENSG00000128654	0.1	1
ENSG00000128655	0.1	1
ENSG00000128683	0.1	1
ENSG00000128694	0.1	1
ENSG00000128699	0.1	1
ENSG00000128708	0.1	1
ENSG00000128709	0.1	1
ENSG00000128710	0.1	1
ENSG00000128713	0.1	1
ENSG00000128714	0.1	1
ENSG00000128739	0.1	1
ENSG00000128789	0.1	1
ENSG00000128791	0.1	1
ENSG00000128815	0.1	1
ENSG00000128829	0.1	1
ENSG00000128833	0.1	1
ENSG00000128849	0.1	1
ENSG00000128881	0.1	1
ENSG00000128886	0.1	1
ENSG00000128891	0.1	1
ENSG00000128915	0.1	1
ENSG00000128917	0.1	1
ENSG00000128918	0.1	1
ENSG00000128923	0.1	1
ENSG00000128928	0.1	1
ENSG00000128944	0.1	1
ENSG00000128951	0.1	1
ENSG00000128965	0.1	1
ENSG00000128973	0.1	1
ENSG00000128989	0.1	1
ENSG00000129007	0.1	1
ENSG00000129009	0.1	1
ENSG00000129048	0.1	1
ENSG00000129055	0.1	1
ENSG00000129071	0.1	1
ENSG00000129083	0.1	1
ENSG00000129084	0.1	1
ENSG00000129116	0.1	1
ENSG00000129128	0.1	1
ENSG00000129151	0.1	1
ENSG00000129152	0.1	1
ENSG00000129158	0.1	1
ENSG00000129159	0.1	1
ENSG00000129167	0.1	1
ENSG00000129170	0.1	1
ENSG00000129173	0.1	1
ENSG00000129187	0.1	1
ENSG00000129194	0.1	1
ENSG00000129197	0.1	1
ENSG00000129204	0.1	1
ENSG00000129214	0.1	1
ENSG00000129219	0.1	1
ENSG00000129221	0.1	1
ENSG00000129226	0.1	1
ENSG00000129235	0.1	1
ENSG00000129244	0.1	1
ENSG00000129245	0.1	1
ENSG00000129250	0.1	1
ENSG00000129295	0.1	1
ENSG00000129315	0.1	1
ENSG00000129317	0.1	1
ENSG00000129347	0.1	1
ENSG00000129351	0.1	1
ENSG00000129353	0.1	1
ENSG00000129354	0.1	1
ENSG00000129355	0.1	1
ENSG00000129422	0.1	1
ENSG00000129437	0.1	1
ENSG00000129450	0.1	1
ENSG00000129451	0.1	1
ENSG00000129455	0.1	1
ENSG00000129465	0.1	1
ENSG00000129467	0.1	1
ENSG00000129472	0.1	1
ENSG00000129473	0.1	1
ENSG00000129474	0.1	1
ENSG00000129484	0.1	1
ENSG00000129493	0.1	1
ENSG00000129514	0.1	1
ENSG00000129515	0.1	1
ENSG00000129518	0.1	1
ENSG00000129521	0.1	1
ENSG00000129534	0.1	1
ENSG00000129535	0.1	1
ENSG00000129538	0.1	1
ENSG00000129559	0.1	1
ENSG00000129566	0.1	1
ENSG00000129595	0.1	1
ENSG00000129596	0.1	1
ENSG00000129625	0.1	1
ENSG00000129654	0.1	1
ENSG00000129657	0.1	1
ENSG00000129667	0.1	1
ENSG00000129673	0.1	1
ENSG00000129675	0.1	1
ENSG00000129680	0.1	1
ENSG00000129696	0.1	1
ENSG00000129744	0.1	1
ENSG00000129749	0.1	1
ENSG00000129757	0.1	1
ENSG00000129810	0.1	1
ENSG00000129824	0.1	1
ENSG00000129862	0.1	1
ENSG00000129864	0.1	1
ENSG00000129873	0.1	1
ENSG00000129910	0.1	1
ENSG00000129925	0.1	1
ENSG00000129932	0.1	1
ENSG00000129933	0.1	1
ENSG00000129946	0.1	1
ENSG00000129951	0.1	1
ENSG00000129965	0.1	1
ENSG00000129988	0.1	1
ENSG00000129990	0.1	1
ENSG00000129991	0.1	1
ENSG00000129993	0.1	1
ENSG00000130005	0.1	1
ENSG00000130023	0.1	1
ENSG00000130024	0.1	1
ENSG00000130032	0.1	1
ENSG00000130035	0.1	1
ENSG00000130037	0.1	1
ENSG00000130038	0.1	1
ENSG00000130045	0.1	1
ENSG00000130054	0.1	1
ENSG00000130055	0.1	1
ENSG00000130066	0.1	1
ENSG00000130119	0.1	1
ENSG00000130150	0.1	1
ENSG00000130159	0.1	1
ENSG00000130164	0.1	1
ENSG00000130165	0.1	1
ENSG00000130167	0.1	1
ENSG00000130173	0.1	1
ENSG00000130175	0.1	1
ENSG00000130176	0.1	1
ENSG00000130177	0.1	1
ENSG00000130182	0.1	1
ENSG00000130193	0.1	1
ENSG00000130202	0.1	1
ENSG00000130203	0.1	1
ENSG00000130204	0.1	1
ENSG00000130208	0.1	1
ENSG00000130222	0.1	1
ENSG00000130226	0.1	1
ENSG00000130227	0.1	1
ENSG00000130234	0.1	1
ENSG00000130244	0.1	1
ENSG00000130254	0.1	1
ENSG00000130255	0.1	1
ENSG00000130270	0.1	1
ENSG00000130283	0.1	1
ENSG00000130287	0.1	1
ENSG00000130294	0.1	1
ENSG00000130299	0.1	1
ENSG00000130300	0.1	1
ENSG00000130303	0.1	1
ENSG00000130305	0.1	1
ENSG00000130307	0.1	1
ENSG00000130309	0.1	1
ENSG00000130311	0.1	1
ENSG00000130312	0.1	1
ENSG00000130332	0.1	1
ENSG00000130338	0.1	1
ENSG00000130340	0.1	1
ENSG00000130347	0.1	1
ENSG00000130348	0.1	1
ENSG00000130349	0.1	1
ENSG00000130363	0.1	1
ENSG00000130368	0.1	1
ENSG00000130377	0.1	1
ENSG00000130382	0.1	1
ENSG00000130383	0.1	1
ENSG00000130385	0.1	1
ENSG00000130396	0.1	1
ENSG00000130402	0.1	1
ENSG00000130413	0.1	1
ENSG00000130427	0.1	1
ENSG00000130429	0.1	1
ENSG00000130433	0.1	1
ENSG00000130449	0.1	1
ENSG00000130475	0.1	1
ENSG00000130477	0.1	1
ENSG00000130479	0.1	1
ENSG00000130487	0.1	1
ENSG00000130511	0.1	1
ENSG00000130513	0.1	1
ENSG00000130517	0.1	1
ENSG00000130520	0.1	1
ENSG00000130522	0.1	1
ENSG00000130528	0.1	1
ENSG00000130538	0.1	1
ENSG00000130540	0.1	1
ENSG00000130544	0.1	1
ENSG00000130545	0.1	1
ENSG00000130558	0.1	1
ENSG00000130559	0.1	1
ENSG00000130560	0.1	1
ENSG00000130561	0.1	1
ENSG00000130589	0.1	1
ENSG00000130590	0.1	1
ENSG00000130592	0.1	1
ENSG00000130595	0.1	1
ENSG00000130598	0.1	1
ENSG00000130600	0.1	1
ENSG00000130643	0.1	1
ENSG00000130649	0.1	1
ENSG00000130653	0.1	1
ENSG00000130656	0.1	1
ENSG00000130669	0.1	1
ENSG00000130675	0.1	1
ENSG00000130684	0.1	1
ENSG00000130695	0.1	1
ENSG00000130699	0.1	1
ENSG00000130700	0.1	1
ENSG00000130701	0.1	1
ENSG00000130706	0.1	1
ENSG00000130707	0.1	1
ENSG00000130711	0.1	1
ENSG00000130713	0.1	1
ENSG00000130714	0.1	1
ENSG00000130717	0.1	1
ENSG00000130720	0.1	1
ENSG00000130725	0.1	1
ENSG00000130726	0.1	1
ENSG00000130733	0.1	1
ENSG00000130734	0.1	1
ENSG00000130741	0.1	1
ENSG00000130748	0.1	1
ENSG00000130751	0.1	1
ENSG00000130755	0.1	1
ENSG00000130758	0.1	1
ENSG00000130762	0.1	1
ENSG00000130764	0.1	1
ENSG00000130768	0.1	1
ENSG00000130770	0.1	1
ENSG00000130775	0.1	1
ENSG00000130787	0.1	1
ENSG00000130803	0.1	1
ENSG00000130810	0.1	1
ENSG00000130811	0.1	1
ENSG00000130812	0.1	1
ENSG00000130813	0.1	1
ENSG00000130816	0.1	1
ENSG00000130818	0.1	1
ENSG00000130821	0.1	1
ENSG00000130822	0.1	1
ENSG00000130826	0.1	1
ENSG00000130827	0.1	1
ENSG00000130829	0.1	1
ENSG00000130830	0.1	1
ENSG00000130844	0.1	1
ENSG00000130876	0.1	1
ENSG00000130881	0.1	1
ENSG00000130921	0.1	1
ENSG00000130935	0.1	1
ENSG00000130939	0.1	1
ENSG00000130943	0.1	1
ENSG00000130948	0.1	1
ENSG00000130956	0.1	1
ENSG00000130957	0.1	1
ENSG00000130958	0.1	1
ENSG00000130985	0.1	1
ENSG00000130988	0.1	1
ENSG00000130997	0.1	1
ENSG00000131013	0.1	1
ENSG00000131015	0.1	1
ENSG00000131018	0.1	1
ENSG00000131023	0.1	1
ENSG00000131037	0.1	1
ENSG00000131042	0.1	1
ENSG00000131043	0.1	1
ENSG00000131044	0.1	1
ENSG00000131050	0.1	1
ENSG00000131051	0.1	1
ENSG00000131055	0.1	1
ENSG00000131059	0.1	1
ENSG00000131061	0.1	1
ENSG00000131067	0.1	1
ENSG00000131068	0.1	1
ENSG00000131069	0.1	1
ENSG00000131094	0.1	1
ENSG00000131095	0.1	1
ENSG00000131096	0.1	1
ENSG00000131097	0.1	1
ENSG00000131100	0.1	1
ENSG00000131115	0.1	1
ENSG00000131116	0.1	1
ENSG00000131126	0.1	1
ENSG00000131127	0.1	1
ENSG00000131142	0.1	1
ENSG00000131143	0.1	1
ENSG00000131148	0.1	1
ENSG00000131165	0.1	1
ENSG00000131174	0.1	1
ENSG00000131183	0.1	1
ENSG00000131187	0.1	1
ENSG00000131188	0.1	1
ENSG00000131196	0.1	1
ENSG00000131203	0.1	1
ENSG00000131233	0.1	1
ENSG00000131236	0.1	1
ENSG00000131238	0.1	1
ENSG00000131242	0.1	1
ENSG00000131263	0.1	1
ENSG00000131264	0.1	1
ENSG00000131323	0.1	1
ENSG00000131351	0.1	1
ENSG00000131355	0.1	1
ENSG00000131368	0.1	1
ENSG00000131370	0.1	1
ENSG00000131373	0.1	1
ENSG00000131375	0.1	1
ENSG00000131378	0.1	1
ENSG00000131379	0.1	1
ENSG00000131381	0.1	1
ENSG00000131386	0.1	1
ENSG00000131398	0.1	1
ENSG00000131400	0.1	1
ENSG00000131408	0.1	1
ENSG00000131409	0.1	1
ENSG00000131435	0.1	1
ENSG00000131437	0.1	1
ENSG00000131446	0.1	1
ENSG00000131459	0.1	1
ENSG00000131462	0.1	1
ENSG00000131467	0.1	1
ENSG00000131469	0.1	1
ENSG00000131470	0.1	1
ENSG00000131473	0.1	1
ENSG00000131475	0.1	1
ENSG00000131477	0.1	1
ENSG00000131482	0.1	1
ENSG00000131503	0.1	1
ENSG00000131504	0.1	1
ENSG00000131507	0.1	1
ENSG00000131508	0.1	1
ENSG00000131558	0.1	1
ENSG00000131584	0.1	1
ENSG00000131591	0.1	1
ENSG00000131620	0.1	1
ENSG00000131626	0.1	1
ENSG00000131634	0.1	1
ENSG00000131650	0.1	1
ENSG00000131653	0.1	1
ENSG00000131668	0.1	1
ENSG00000131669	0.1	1
ENSG00000131686	0.1	1
ENSG00000131711	0.1	1
ENSG00000131721	0.1	1
ENSG00000131725	0.1	1
ENSG00000131730	0.1	1
ENSG00000131732	0.1	1
ENSG00000131737	0.1	1
ENSG00000131738	0.1	1
ENSG00000131746	0.1	1
ENSG00000131747	0.1	1
ENSG00000131748	0.1	1
ENSG00000131759	0.1	1
ENSG00000131771	0.1	1
ENSG00000131773	0.1	1
ENSG00000131778	0.1	1
ENSG00000131779	0.1	1
ENSG00000131781	0.1	1
ENSG00000131791	0.1	1
ENSG00000131808	0.1	1
ENSG00000131828	0.1	1
ENSG00000131831	0.1	1
ENSG00000131845	0.1	1
ENSG00000131849	0.1	1
ENSG00000131864	0.1	1
ENSG00000131871	0.1	1
ENSG00000131873	0.1	1
ENSG00000131876	0.1	1
ENSG00000131899	0.1	1
ENSG00000131910	0.1	1
ENSG00000131914	0.1	1
ENSG00000131941	0.1	1
ENSG00000131943	0.1	1
ENSG00000131944	0.1	1
ENSG00000131951	0.1	1
ENSG00000131966	0.1	1
ENSG00000131969	0.1	1
ENSG00000131979	0.1	1
ENSG00000132000	0.1	1
ENSG00000132003	0.1	1
ENSG00000132004	0.1	1
ENSG00000132005	0.1	1
ENSG00000132010	0.1	1
ENSG00000132017	0.1	1
ENSG00000132024	0.1	1
ENSG00000132026	0.1	1
ENSG00000132031	0.1	1
ENSG00000132109	0.1	1
ENSG00000132122	0.1	1
ENSG00000132128	0.1	1
ENSG00000132141	0.1	1
ENSG00000132153	0.1	1
ENSG00000132155	0.1	1
ENSG00000132164	0.1	1
ENSG00000132182	0.1	1
ENSG00000132185	0.1	1
ENSG00000132205	0.1	1
ENSG00000132207	0.1	1
ENSG00000132256	0.1	1
ENSG00000132259	0.1	1
ENSG00000132274	0.1	1
ENSG00000132275	0.1	1
ENSG00000132286	0.1	1
ENSG00000132297	0.1	1
ENSG00000132300	0.1	1
ENSG00000132305	0.1	1
ENSG00000132313	0.1	1
ENSG00000132321	0.1	1
ENSG00000132323	0.1	1
ENSG00000132326	0.1	1
ENSG00000132329	0.1	1
ENSG00000132330	0.1	1
ENSG00000132341	0.1	1
ENSG00000132356	0.1	1
ENSG00000132357	0.1	1
ENSG00000132359	0.1	1
ENSG00000132361	0.1	1
ENSG00000132382	0.1	1
ENSG00000132383	0.1	1
ENSG00000132386	0.1	1
ENSG00000132388	0.1	1
ENSG00000132406	0.1	1
ENSG00000132423	0.1	1
ENSG00000132424	0.1	1
ENSG00000132429	0.1	1
ENSG00000132432	0.1	1
ENSG00000132434	0.1	1
ENSG00000132437	0.1	1
ENSG00000132446	0.1	1
ENSG00000132463	0.1	1
ENSG00000132464	0.1	1
ENSG00000132465	0.1	1
ENSG00000132466	0.1	1
ENSG00000132467	0.1	1
ENSG00000132470	0.1	1
ENSG00000132475	0.1	1
ENSG00000132481	0.1	1
ENSG00000132485	0.1	1
ENSG00000132507	0.1	1
ENSG00000132510	0.1	1
ENSG00000132514	0.1	1
ENSG00000132517	0.1	1
ENSG00000132518	0.1	1
ENSG00000132522	0.1	1
ENSG00000132530	0.1	1
ENSG00000132535	0.1	1
ENSG00000132541	0.1	1
ENSG00000132549	0.1	1
ENSG00000132554	0.1	1
ENSG00000132561	0.1	1
ENSG00000132563	0.1	1
ENSG00000132570	0.1	1
ENSG00000132581	0.1	1
ENSG00000132589	0.1	1
ENSG00000132591	0.1	1
ENSG00000132600	0.1	1
ENSG00000132603	0.1	1
ENSG00000132604	0.1	1
ENSG00000132612	0.1	1
ENSG00000132613	0.1	1
ENSG00000132622	0.1	1
ENSG00000132623	0.1	1
ENSG00000132631	0.1	1
ENSG00000132639	0.1	1
ENSG00000132640	0.1	1
ENSG00000132646	0.1	1
ENSG00000132661	0.1	1
ENSG00000132664	0.1	1
ENSG00000132669	0.1	1
ENSG00000132671	0.1	1
ENSG00000132676	0.1	1
ENSG00000132677	0.1	1
ENSG00000132680	0.1	1
ENSG00000132681	0.1	1
ENSG00000132688	0.1	1
ENSG00000132692	0.1	1
ENSG00000132693	0.1	1
ENSG00000132694	0.1	1
ENSG00000132698	0.1	1
ENSG00000132702	0.1	1
ENSG00000132703	0.1	1
ENSG00000132704	0.1	1
ENSG00000132716	0.1	1
ENSG00000132718	0.1	1
ENSG00000132740	0.1	1
ENSG00000132744	0.1	1
ENSG00000132746	0.1	1
ENSG00000132749	0.1	1
ENSG00000132763	0.1	1
ENSG00000132768	0.1	1
ENSG00000132773	0.1	1
ENSG00000132780	0.1	1
ENSG00000132781	0.1	1
ENSG00000132792	0.1	1
ENSG00000132793	0.1	1
ENSG00000132801	0.1	1
ENSG00000132819	0.1	1
ENSG00000132821	0.1	1
ENSG00000132823	0.1	1
ENSG00000132824	0.1	1
ENSG00000132825	0.1	1
ENSG00000132837	0.1	1
ENSG00000132840	0.1	1
ENSG00000132842	0.1	1
ENSG00000132849	0.1	1
ENSG00000132854	0.1	1
ENSG00000132855	0.1	1
ENSG00000132872	0.1	1
ENSG00000132874	0.1	1
ENSG00000132879	0.1	1
ENSG00000132881	0.1	1
ENSG00000132906	0.1	1
ENSG00000132911	0.1	1
ENSG00000132912	0.1	1
ENSG00000132915	0.1	1
ENSG00000132938	0.1	1
ENSG00000132953	0.1	1
ENSG00000132958	0.1	1
ENSG00000132963	0.1	1
ENSG00000132964	0.1	1
ENSG00000132965	0.1	1
ENSG00000132972	0.1	1
ENSG00000132975	0.1	1
ENSG00000133019	0.1	1
ENSG00000133020	0.1	1
ENSG00000133026	0.1	1
ENSG00000133028	0.1	1
ENSG00000133030	0.1	1
ENSG00000133048	0.1	1
ENSG00000133055	0.1	1
ENSG00000133056	0.1	1
ENSG00000133059	0.1	1
ENSG00000133063	0.1	1
ENSG00000133065	0.1	1
ENSG00000133067	0.1	1
ENSG00000133069	0.1	1
ENSG00000133083	0.1	1
ENSG00000133103	0.1	1
ENSG00000133104	0.1	1
ENSG00000133105	0.1	1
ENSG00000133110	0.1	1
ENSG00000133111	0.1	1
ENSG00000133115	0.1	1
ENSG00000133116	0.1	1
ENSG00000133124	0.1	1
ENSG00000133131	0.1	1
ENSG00000133134	0.1	1
ENSG00000133135	0.1	1
ENSG00000133136	0.1	1
ENSG00000133138	0.1	1
ENSG00000133142	0.1	1
ENSG00000133169	0.1	1
ENSG00000133193	0.1	1
ENSG00000133195	0.1	1
ENSG00000133226	0.1	1
ENSG00000133246	0.1	1
ENSG00000133247	0.1	1
ENSG00000133250	0.1	1
ENSG00000133256	0.1	1
ENSG00000133265	0.1	1
ENSG00000133275	0.1	1
ENSG00000133302	0.1	1
ENSG00000133316	0.1	1
ENSG00000133317	0.1	1
ENSG00000133318	0.1	1
ENSG00000133321	0.1	1
ENSG00000133328	0.1	1
ENSG00000133392	0.1	1
ENSG00000133393	0.1	1
ENSG00000133398	0.1	1
ENSG00000133422	0.1	1
ENSG00000133424	0.1	1
ENSG00000133433	0.1	1
ENSG00000133454	0.1	1
ENSG00000133460	0.1	1
ENSG00000133466	0.1	1
ENSG00000133477	0.1	1
ENSG00000133488	0.1	1
ENSG00000133561	0.1	1
ENSG00000133574	0.1	1
ENSG00000133597	0.1	1
ENSG00000133606	0.1	1
ENSG00000133619	0.1	1
ENSG00000133636	0.1	1
ENSG00000133639	0.1	1
ENSG00000133640	0.1	1
ENSG00000133641	0.1	1
ENSG00000133657	0.1	1
ENSG00000133661	0.1	1
ENSG00000133665	0.1	1
ENSG00000133678	0.1	1
ENSG00000133687	0.1	1
ENSG00000133703	0.1	1
ENSG00000133704	0.1	1
ENSG00000133706	0.1	1
ENSG00000133710	0.1	1
ENSG00000133731	0.1	1
ENSG00000133739	0.1	1
ENSG00000133740	0.1	1
ENSG00000133742	0.1	1
ENSG00000133789	0.1	1
ENSG00000133800	0.1	1
ENSG00000133812	0.1	1
ENSG00000133818	0.1	1
ENSG00000133835	0.1	1
ENSG00000133858	0.1	1
ENSG00000133872	0.1	1
ENSG00000133874	0.1	1
ENSG00000133878	0.1	1
ENSG00000133884	0.1	1
ENSG00000133935	0.1	1
ENSG00000133937	0.1	1
ENSG00000133958	0.1	1
ENSG00000133961	0.1	1
ENSG00000133962	0.1	1
ENSG00000133980	0.1	1
ENSG00000133983	0.1	1
ENSG00000133985	0.1	1
ENSG00000133997	0.1	1
ENSG00000134001	0.1	1
ENSG00000134014	0.1	1
ENSG00000134020	0.1	1
ENSG00000134028	0.1	1
ENSG00000134046	0.1	1
ENSG00000134049	0.1	1
ENSG00000134056	0.1	1
ENSG00000134057	0.1	1
ENSG00000134058	0.1	1
ENSG00000134061	0.1	1
ENSG00000134070	0.1	1
ENSG00000134072	0.1	1
ENSG00000134077	0.1	1
ENSG00000134086	0.1	1
ENSG00000134107	0.1	1
ENSG00000134108	0.1	1
ENSG00000134109	0.1	1
ENSG00000134115	0.1	1
ENSG00000134121	0.1	1
ENSG00000134138	0.1	1
ENSG00000134153	0.1	1
ENSG00000134160	0.1	1
ENSG00000134183	0.1	1
ENSG00000134184	0.1	1
ENSG00000134186	0.1	1
ENSG00000134193	0.1	1
ENSG00000134200	0.1	1
ENSG00000134201	0.1	1
ENSG00000134202	0.1	1
ENSG00000134207	0.1	1
ENSG00000134215	0.1	1
ENSG00000134216	0.1	1
ENSG00000134222	0.1	1
ENSG00000134240	0.1	1
ENSG00000134242	0.1	1
ENSG00000134243	0.1	1
ENSG00000134245	0.1	1
ENSG00000134247	0.1	1
ENSG00000134248	0.1	1
ENSG00000134249	0.1	1
ENSG00000134250	0.1	1
ENSG00000134253	0.1	1
ENSG00000134255	0.1	1
ENSG00000134256	0.1	1
ENSG00000134258	0.1	1
ENSG00000134265	0.1	1
ENSG00000134283	0.1	1
ENSG00000134285	0.1	1
ENSG00000134291	0.1	1
ENSG00000134294	0.1	1
ENSG00000134308	0.1	1
ENSG00000134313	0.1	1
ENSG00000134318	0.1	1
ENSG00000134321	0.1	1
ENSG00000134323	0.1	1
ENSG00000134326	0.1	1
ENSG00000134333	0.1	1
ENSG00000134339	0.1	1
ENSG00000134343	0.1	1
ENSG00000134352	0.1	1
ENSG00000134365	0.1	1
ENSG00000134371	0.1	1
ENSG00000134375	0.1	1
ENSG00000134376	0.1	1
ENSG00000134389	0.1	1
ENSG00000134398	0.1	1
ENSG00000134419	0.1	1
ENSG00000134438	0.1	1
ENSG00000134440	0.1	1
ENSG00000134443	0.1	1
ENSG00000134444	0.1	1
ENSG00000134453	0.1	1
ENSG00000134460	0.1	1
ENSG00000134461	0.1	1
ENSG00000134463	0.1	1
ENSG00000134470	0.1	1
ENSG00000134480	0.1	1
ENSG00000134489	0.1	1
ENSG00000134504	0.1	1
ENSG00000134531	0.1	1
ENSG00000134533	0.1	1
ENSG00000134538	0.1	1
ENSG00000134539	0.1	1
ENSG00000134545	0.1	1
ENSG00000134548	0.1	1
ENSG00000134551	0.1	1
ENSG00000134569	0.1	1
ENSG00000134571	0.1	1
ENSG00000134574	0.1	1
ENSG00000134575	0.1	1
ENSG00000134588	0.1	1
ENSG00000134590	0.1	1
ENSG00000134594	0.1	1
ENSG00000134595	0.1	1
ENSG00000134597	0.1	1
ENSG00000134602	0.1	1
ENSG00000134627	0.1	1
ENSG00000134640	0.1	1
ENSG00000134644	0.1	1
ENSG00000134668	0.1	1
ENSG00000134690	0.1	1
ENSG00000134697	0.1	1
ENSG00000134709	0.1	1
ENSG00000134716	0.1	1
ENSG00000134744	0.1	1
ENSG00000134755	0.1	1
ENSG00000134757	0.1	1
ENSG00000134758	0.1	1
ENSG00000134759	0.1	1
ENSG00000134760	0.1	1
ENSG00000134762	0.1	1
ENSG00000134765	0.1	1
ENSG00000134775	0.1	1
ENSG00000134779	0.1	1
ENSG00000134802	0.1	1
ENSG00000134809	0.1	1
ENSG00000134812	0.1	1
ENSG00000134815	0.1	1
ENSG00000134817	0.1	1
ENSG00000134827	0.1	1
ENSG00000134830	0.1	1
ENSG00000134851	0.1	1
ENSG00000134852	0.1	1
ENSG00000134853	0.1	1
ENSG00000134864	0.1	1
ENSG00000134873	0.1	1
ENSG00000134874	0.1	1
ENSG00000134884	0.1	1
ENSG00000134897	0.1	1
ENSG00000134899	0.1	1
ENSG00000134900	0.1	1
ENSG00000134901	0.1	1
ENSG00000134909	0.1	1
ENSG00000134910	0.1	1
ENSG00000134917	0.1	1
ENSG00000134940	0.1	1
ENSG00000134954	0.1	1
ENSG00000134955	0.1	1
ENSG00000134962	0.1	1
ENSG00000134970	0.1	1
ENSG00000134987	0.1	1
ENSG00000134996	0.1	1
ENSG00000135002	0.1	1
ENSG00000135018	0.1	1
ENSG00000135040	0.1	1
ENSG00000135047	0.1	1
ENSG00000135048	0.1	1
ENSG00000135052	0.1	1
ENSG00000135063	0.1	1
ENSG00000135069	0.1	1
ENSG00000135070	0.1	1
ENSG00000135074	0.1	1
ENSG00000135077	0.1	1
ENSG00000135083	0.1	1
ENSG00000135090	0.1	1
ENSG00000135093	0.1	1
ENSG00000135094	0.1	1
ENSG00000135097	0.1	1
ENSG00000135100	0.1	1
ENSG00000135108	0.1	1
ENSG00000135114	0.1	1
ENSG00000135119	0.1	1
ENSG00000135144	0.1	1
ENSG00000135148	0.1	1
ENSG00000135164	0.1	1
ENSG00000135175	0.1	1
ENSG00000135185	0.1	1
ENSG00000135211	0.1	1
ENSG00000135218	0.1	1
ENSG00000135220	0.1	1
ENSG00000135222	0.1	1
ENSG00000135226	0.1	1
ENSG00000135241	0.1	1
ENSG00000135245	0.1	1
ENSG00000135248	0.1	1
ENSG00000135249	0.1	1
ENSG00000135250	0.1	1
ENSG00000135253	0.1	1
ENSG00000135269	0.1	1
ENSG00000135272	0.1	1
ENSG00000135297	0.1	1
ENSG00000135299	0.1	1
ENSG00000135312	0.1	1
ENSG00000135314	0.1	1
ENSG00000135315	0.1	1
ENSG00000135316	0.1	1
ENSG00000135317	0.1	1
ENSG00000135318	0.1	1
ENSG00000135324	0.1	1
ENSG00000135333	0.1	1
ENSG00000135334	0.1	1
ENSG00000135336	0.1	1
ENSG00000135338	0.1	1
ENSG00000135341	0.1	1
ENSG00000135346	0.1	1
ENSG00000135355	0.1	1
ENSG00000135362	0.1	1
ENSG00000135363	0.1	1
ENSG00000135365	0.1	1
ENSG00000135372	0.1	1
ENSG00000135373	0.1	1
ENSG00000135374	0.1	1
ENSG00000135378	0.1	1
ENSG00000135387	0.1	1
ENSG00000135390	0.1	1
ENSG00000135404	0.1	1
ENSG00000135406	0.1	1
ENSG00000135407	0.1	1
ENSG00000135409	0.1	1
ENSG00000135413	0.1	1
ENSG00000135414	0.1	1
ENSG00000135423	0.1	1
ENSG00000135424	0.1	1
ENSG00000135426	0.1	1
ENSG00000135436	0.1	1
ENSG00000135437	0.1	1
ENSG00000135439	0.1	1
ENSG00000135441	0.1	1
ENSG00000135443	0.1	1
ENSG00000135446	0.1	1
ENSG00000135447	0.1	1
ENSG00000135451	0.1	1
ENSG00000135452	0.1	1
ENSG00000135454	0.1	1
ENSG00000135457	0.1	1
ENSG00000135469	0.1	1
ENSG00000135472	0.1	1
ENSG00000135476	0.1	1
ENSG00000135480	0.1	1
ENSG00000135486	0.1	1
ENSG00000135503	0.1	1
ENSG00000135506	0.1	1
ENSG00000135517	0.1	1
ENSG00000135519	0.1	1
ENSG00000135521	0.1	1
ENSG00000135525	0.1	1
ENSG00000135535	0.1	1
ENSG00000135537	0.1	1
ENSG00000135540	0.1	1
ENSG00000135541	0.1	1
ENSG00000135547	0.1	1
ENSG00000135569	0.1	1
ENSG00000135577	0.1	1
ENSG00000135587	0.1	1
ENSG00000135596	0.1	1
ENSG00000135597	0.1	1
ENSG00000135617	0.1	1
ENSG00000135624	0.1	1
ENSG00000135625	0.1	1
ENSG00000135631	0.1	1
ENSG00000135632	0.1	1
ENSG00000135638	0.1	1
ENSG00000135643	0.1	1
ENSG00000135655	0.1	1
ENSG00000135677	0.1	1
ENSG00000135678	0.1	1
ENSG00000135679	0.1	1
ENSG00000135697	0.1	1
ENSG00000135698	0.1	1
ENSG00000135702	0.1	1
ENSG00000135720	0.1	1
ENSG00000135722	0.1	1
ENSG00000135723	0.1	1
ENSG00000135736	0.1	1
ENSG00000135740	0.1	1
ENSG00000135744	0.1	1
ENSG00000135747	0.1	1
ENSG00000135750	0.1	1
ENSG00000135763	0.1	1
ENSG00000135766	0.1	1
ENSG00000135773	0.1	1
ENSG00000135775	0.1	1
ENSG00000135778	0.1	1
ENSG00000135801	0.1	1
ENSG00000135821	0.1	1
ENSG00000135824	0.1	1
ENSG00000135828	0.1	1
ENSG00000135829	0.1	1
ENSG00000135835	0.1	1
ENSG00000135837	0.1	1
ENSG00000135838	0.1	1
ENSG00000135842	0.1	1
ENSG00000135862	0.1	1
ENSG00000135870	0.1	1
ENSG00000135898	0.1	1
ENSG00000135899	0.1	1
ENSG00000135900	0.1	1
ENSG00000135902	0.1	1
ENSG00000135903	0.1	1
ENSG00000135912	0.1	1
ENSG00000135913	0.1	1
ENSG00000135914	0.1	1
ENSG00000135916	0.1	1
ENSG00000135917	0.1	1
ENSG00000135925	0.1	1
ENSG00000135926	0.1	1
ENSG00000135929	0.1	1
ENSG00000135930	0.1	1
